503343	eng	My common sense is so messed up, that it's not common anymore.
508282	eng	I have a cat and a dog. The cat's black and the dog's white.
508847	eng	She would rather take advantage of being single than buy a beautiful white dress.
509694	eng	But when I tried to turn the shower faucet, this black bubbly liquid came out.
519625	eng	Which is best, white thread or red thread?
520066	eng	Which is better, red thread or white thread?
526238	eng	Are white lies really necessary in our social life?
526248	eng	In some situations, telling a white lie could be used to avoid people to be disappointed or get angry by or with someone.
526250	eng	Even if lies and white lies are a spontaneous reaction of our brain, they will never be the truth, the reality of things, the life.
529008	hun	Túlságosan elfoglaltak az egymás elleni küzdelemmel ahhoz, hogy közös eszméknek szenteljék magukat.
531205	eng	His face went white with fear.
532832	eng	Unless otherwise decided by the directors, if the company has a common seal and it is affixed to a document, the document must also be signed by at least one authorised person in the presence of a witness who attests the signature.
542927	eng	To each group of people its language, and a second, common to all.
543556	eng	A common misconception about Christopher Columbus is that he once impressed a tribe of natives by predicting the lunar eclipse. The truth of the matter is that he CAUSED it.
546474	hun	- Mi van? - kérdezte a kis, fehér nyuszi.
546482	hun	- Mi a kívánságod? - kérdezte a kis, fehér nyuszi.
550866	eng	I have a black dog and a white dog.
556754	eng	The government of South Africa can no longer suppress the movement to recognize equal rights for black people.
568748	eng	Do you like white chocolate?
569078	eng	A black crocodile, troubling his rest, grabbed him suddenly by his rough and heavy foot.
572119	hun	Ó, a fehér nadrágom! Még új volt.
572162	fra	Le village est isolé du reste du monde.
578849	eng	The story of a great flood is very common in world mythology.
585132	hun	Minden falu egy személyt delegálhatott.
591064	epo	Mi ne falu sur via nivelo.
591480	fra	Aujourd'hui on enterra le laitier. Beaucoup de gens étaient présents, car au village tout le monde le connaissait. « Oh, il est à Linschoten le laitier ? » « Là non, il n'y est plus. »
595800	eng	If a philosopher doesn't have a long, white beard, I don't trust him.
599703	eng	She's got two cats. One's white and the other is black.
599951	hun	Mindegyik falu szép volt.
605114	hun	Két kis nyuszi, egy fehér nyuszi meg egy fekete élt egy nagy erdőben.
607685	eng	Do you prefer white wine or red wine?
618348	hun	A fehér napernyő a hölgyé.
618511	hun	Az amerikai zászló színei: piros, fehér és kék.
619992	eng	A black race, they had thick lips, flattened noses and frizzy hair resembling, in these ways, the blacks now living on Earth.
623263	eng	A white car has been tailing me for the last two miles.
625195	eng	Mary had a little lamb whose fleece was white as snow.
628069	eng	She wrapped the gift in white tissue paper and put a big red bow on top.
628703	eng	The most merciful thing in the world, I think, is the inability of the human mind to correlate all its contents. We live on a placid island of ignorance in the midst of black seas of infinity, and it was not meant that we should voyage far. The sciences, each straining in its own direction, have hitherto harmed us little; but some day the piecing together of dissociated knowledge will open up such terrifying vistas of reality, and of our frightful position therein, that we shall either go mad from the revelation or flee from the deadly light into the peace and safety of a new dark age.
632154	hun	A gátépítés előtt egy falu volt itt.
632211	eng	The black dog ran.
632379	eng	Men must not dress in black and white clothes because it is said that this brings bad luck.
635516	hun	Láttam egy fekete macskát befutni a házba.
638087	eng	When I last saw him, he was wearing a blue shirt and white slacks.
639409	hun	Mindkét kislányon fehér ruha van.
642501	eng	I'm going to the village tomorrow.
655847	hun	A vízen fehér vitorla közeledik.
656698	hun	Egy ápolónő fehér ruhát visel.
657663	hun	Néhány fekete radikálisabb megoldásokat keres.
658602	hun	Korábban városunk falu volt.
662677	eng	Whether it's white or black, a cat that chases mice is a good cat.
663835	eng	She's the village bike.
665409	hun	A falu ettől a várostól északi irányban, húsz mérföldre van.
670477	eng	The long black coat reached almost to his ankles.
670658	hun	Gyorsan megtalálták a közös hangot
671495	hun	Mi különbség van falu és város között?
671572	eng	The beautiful girl with black hair was in the park.
671658	hun	Egy homályosan fehér világítótorony állt a távolban.
671726	eng	One can even buy a so-called Religion, which is really but common morality sanctified with flowers and music. Rob the Church of her accessories and what remains behind?
676085	eng	There was a beautiful woman with black hair in the park.
676305	eng	Rosa Parks refused to give up her seat for a white passenger.
678767	eng	We find little common sense, but in those who share our opinion.
679169	hun	Az idős hölgynek fekete kendő volt a fején.
680261	eng	The white ball weighs as much as the red ball.
680888	eng	They're experiencing white water rafting on a class five river.
681468	eng	There is a white line in the middle of the road.
681553	eng	Officers of the navy wear white uniforms.
681943	eng	Do you prefer white rice or brown rice?
682026	eng	Chicken pox is a common sickness in children.
682324	eng	She was born in a remote village in Nepal.
682325	eng	The village does not have a post office.
682326	eng	The village is located high up in the mountains.
685976	fra	Le village dans lequel il est né est loin d'ici.
687054	hun	Én vagyok a család fekete báránya.
